Song ID,Song,Original Artist,Original Year,Track ID,Artist ID,Artist Name,Cover Genre,Popularity,Cover Date
51887,In This Life,,0,TRAVQKQ128F425A98E,AR5YRCN1187B98E3C8,Westlife,['boy band'],67,2005
18298,Long Distance Call,Bo Diddley,1968,TRHARIO128F930C794,ARPBRR41187B996009,Don Griffin,,6,2001
22672,Seven Days,Sting,1993,TRGCGYY128F930FDD2,ARUAKBD1187B9A2114,Jimmy Barnes,['australian rock'],50,1987
79393,Keeper Of The Flame,,0,TRZQYSL128F4244A93,AR2PXBU1187FB5BB30,Luka Bloom,['irish singer-songwriter'],32,2000
34776,Next To You,,0,TRODGRJ128F42A4D00,ARP28RX1187B9AF6C4,The Offspring,"['alternative metal', 'permanent wave', 'post-grunge', 'punk', 'rock', 'skate punk', 'socal pop punk']",74,2005
94493,Close Your Eyes,,0,TRZHNWC128E0791DA9,ARCN61O1187B9ABBE8,Aaron Neville,,51,1991
39339,Baby Britain (Acoustic Version),Elliott Smith,1998,TRPJVLS128F422F33D,AROCXO21187FB4799B,Bayside,"['emo', 'neon pop punk', 'pop punk', 'post-hardcore', 'screamo']",47,2006
5321,Tragedy,Bee Gees,1979,TRTUPXI128F92F0EED,AROSQW61187FB5330B,The Fleetwoods,"['doo-wop', 'rock-and-roll', 'vocal harmony group']",40,1993
5321,Tragedy,,0,TRPMZXK128F92D382A,AR15FAX1187FB52616,Brian Hyland,"['bubblegum pop', 'doo-wop', 'merseybeat', 'rock-and-roll']",42,1993
42540,A Love Supreme,John Coltrane,1965,TRCSNLD128F42BA6A5,ARMUGNG1187B9B435B,The Twilight Singers,['new orleans indie'],24,2004
42540,A Love Supreme,,0,TRQEAXI128F427C005,AR4ENAU1187FB4C7F4,Carlos Santana & Mahavishnu John McLaughlin,,56,1973
35391,Thanks For The Memory,Stan Getz,1955,TRNOMNU12903CE60F6,ARK0TRD1187FB3BDE5,Bob Hope,['vintage hollywood'],23,1992
35391,Thanks For The Memory,,0,TRYTZFN128F92E56B8,ART1P7T1187FB5B537,Susannah McCorkle,"['contemporary vocal jazz', 'vocal jazz']",31,1984
35391,Thanks For The Memory,,0,TRNSQFJ128F92F611E,ARJUNZD1187B9A5DAE,Herb Alpert And The Tijuana Brass,"['easy listening', 'lounge']",52,1968
64446,Rehab (EP Version),DOWN,1995,TRTNLGY128F9329CE6,ARRI65G1187FB5992E,Straight No Chaser,['a cappella'],45,2009
114656,Au Privave (LP Version),Charlie Parker,1955,TRSVXPB128E078D133,ARCO1G01187FB3D671,Milt Jackson,"['bebop', 'contemporary post-bop', 'hard bop', 'jazz', 'jazz vibraphone', 'soul jazz']",34,1988
13948,Girlfriend In A Coma,,0,TRIQKTD128F42811DB,AR03ESE1187B992BC5,Bon Voyage,"['french indie pop', 'french indietronica']",21,2008
3470,Bony Moronie,,0,TRTNGRV128F931D58E,ARGYVWR11E2835C194,The Chambers Brothers,['psychedelic soul'],32,1967
97473,Sing You Sinners,Fletcher Henderson,1921,TRIOQCP12903CF7B4A,ARSS4I01187FB400D9,Erin McKeown,"['ectofolk', ""women's music""]",27,2007
97473,Sing You Sinners,,0,TRRCFUV12903CC3326,AR7NTTO1187B995A0C,Manhattan Transfer,"['a cappella', 'vocal jazz']",43,1997
17760,Back In The Saddle,Aerosmith,1987,TREVXBU128F4284D73,AR8HJPT1187B99B0BA,Mark Slaughter,['glam metal'],12,1999
78138,Busy Bodies,,0,TRZFWJU128F932A98E,AR1RNCJ1187FB3D227,Fastball,"['pop rock', 'post-grunge']",47,2003
54785,Wang Dang Doodle,,0,TRXSHWA12903CA0712,ARYLCF41187B98BF02,The Blues Band,['british blues'],25,2014
54785,Wang Dang Doodle,,0,TRHHDLG128F4247A71,ARV6BSQ1187FB3BE71,Roger Chapman & The Shortlist,,7,1982
54785,Wang Dang Doodle,,0,TRXOBIB128F145DC50,ARXHS9K1187B998593,Love Sculpture,['british blues'],17,1999
54785,Wang Dang Doodle,,0,TRKKLNP128F4250F2E,AR5GPWY1187FB52289,Booker T & The MG's,"['blues', 'classic soul', 'instrumental funk', 'instrumental soul', 'memphis soul', 'soul', 'southern soul']",53,2003
54785,Wang Dang Doodle,,0,TRCCDRO128F425F131,AR37K6O1187B9AD049,Savoy Brown,"['blues rock', 'british blues']",35,1990
54785,Wang Dang Doodle,,0,TRFZYWF128F14A1B5C,ARWF1971187B9B66CC,Koko Taylor,"['blues', 'chicago blues', 'electric blues', 'traditional blues']",41,1978
54785,Wang Dang Doodle,,0,TRDTIOR128F42757A6,ARS8EAA1187FB52E62,Hindu Love Gods,['supergroup'],12,1990
37052,Bad News,Luther Allison,2001,TRUIDRD128F9365643,ARGYHUI1187B9AC2A5,Hanoi Rocks,"['finnish hard rock', 'glam metal', 'glam punk', 'glam rock', 'sleaze rock']",35,2007
37052,Bad News,,0,TRAAQGK12903CD54B7,ARWSQBP1187B99B363,Camouflage,"['new romantic', 'synthpop']",42,2009
63508,I Need Love,,0,TRJEDMP128F423F62A,AROURUF1187FB532C9,Sexton Blake,['portland indie'],9,2007
11555,Autumn Leaves (Album Version),Nat King Cole,1953,TRDCIXX128F92FE8B2,ARXUG3L1187B9A8DBC,Earl Klugh,"['jazz guitar', 'smooth jazz']",45,1989
11555,Autumn Leaves (Album Version),,0,TRZRHBB12903CBA569,ARNK5SJ1187FB38678,Mario Frangoulis,['operatic pop'],33,2021
11555,Autumn Leaves (Album Version),,0,TRZHCHV128F426E323,ARUUP4L1187B9B72EB,Diamanda Galas,"['experimental', 'experimental vocal', 'industrial', 'laboratorio']",23,2008
11555,Autumn Leaves (Album Version),,0,TRNRCTJ128F9301240,AR6D5AS1187B98CD01,Chick Corea Akoustic Band,"['contemporary post-bop', 'jazz fusion']",14,2003
11555,Autumn Leaves (Album Version),,0,TRLQTUJ128F9327FC7,ARQ4IRI1187FB5C278,Diane Schuur,['vocal jazz'],31,2001
11555,Autumn Leaves (Album Version),,0,TRKTJYY128F9336DAC,ARU9Q5Q1187FB3D6EB,Bobby Hutcherson,"['contemporary post-bop', 'free jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz vibraphone', 'mallet']",34,2008
11555,Autumn Leaves (Album Version),,0,TROVHCL128F92F1351,ARKLWV31187FB4881F,Dorothy Squires,,7,1999
11555,Autumn Leaves (Album Version),,0,TRPBKJV128F9331AE3,ARSEOQC1187B9BA087,Biréli Lagrène,"['french jazz', 'gypsy jazz', 'jazz guitar']",36,1992
11555,Autumn Leaves (Album Version),,0,TRXWMGR128F42922AE,ARQB7KW1187B9A6C02,Eva Cassidy,['ectofolk'],54,1997
45772,Cabaret,,0,TRPSXQP128F92F6117,ARJUNZD1187B9A5DAE,Herb Alpert And The Tijuana Brass,"['easy listening', 'lounge']",52,1968
10576,Angel Eyes (LP Version),,0,TROBBAN128F9309F2B,ARHL8CB1187FB3F6B1,Sonny Stitt,"['bebop', 'hard bop', 'jazz saxophone']",40,1982
30962,One Room Country Shack (session) (Take 2),,0,TRLPISX128F42362DC,ARRWGEP1187FB4FBD2,Scott Holt,,4,2007
56401,You Beat Me To The Punch,,0,TRFWDXL128F92F386A,AR7PPJV1187FB397CC,James Taylor Quartet,"['acid jazz', 'brit funk', 'medway sound']",29,2007
26267,All By Myself,Eric Carmen,1975,TRTPBJM12903D06776,AR2R3WT1187B99C280,Roy Hall,"['rockabilly', 'traditional rockabilly']",12,1955
26267,All By Myself,,0,TRUKAWX128F92EFB75,ARQFFTK1187FB4C7E1,Robert Gordon,['rockabilly'],29,1979
23755,Big In Japan (Frankfurt Forum Freedom Time Warp),,0,TRFZJGZ128F92DCC06,ARZPRLO1187FB36A86,Guano Apes,"['funk metal', 'funk rock', 'german alternative rock', 'german rock']",49,2003
63302,How Come,,0,TRKYFVG128F9341FC3,AR559CG1187FB4903D,Embrace,['rain'],40,2008
11779,Begin The Beguine,,0,TRERSJK12903CAC9C8,ARGJEEO1271F573FD6,Artie Shaw and his orchestra,"['big band', 'dixieland', 'jazz clarinet', 'swing', 'vintage jazz']",44,1966
11779,Begin The Beguine,,0,TRTNPVA128F4234550,ARIYWMF1187FB42323,Dick Hyman,"['moog', 'space age pop', 'stride']",36,1991
91794,Girl Talk,Neal Hefti,1965,TRFPIHY128F4226593,ARLMRES11F4C83E1E1,Barbara Lusch,,1,2004
91794,Girl Talk,,0,TRRSHYH128F4236A65,ARBPZS51187B9985E3,Ilona Knopfler,['deep vocal jazz'],6,2005
91794,Girl Talk,,0,TRAGOAP12903CF4780,ARTFGZQ11C8A415109,Holly Cole Trio,,20,2021
91794,Girl Talk,,0,TRZVRJK128F931348C,ARVGPOM1187FB55737,Billy Butler,"['chicago soul', 'northern soul']",19,2001
2194,Isolation,John Lennon,1970,TRHCRLK128F4241914,AR38A0J1187FB39BE8,Ann Wilson,,39,2007
2194,Isolation,,0,TRCCDBB128F9338AD2,ARDM8331187B9B947E,Pedro Aznar,"['argentine rock', 'rock nacional']",52,1995
2194,Isolation,,0,TRHWXOQ128F4239D3E,ARD8ODS1187FB4ADFA,Maximo Park,"['britpop', 'modern rock', 'newcastle indie', 'scottish rock']",43,2007
4499,Red Rooster (LP Version),Willie Dixon,1947,TRRNRRD128F4237488,ARF6KZD1187FB49FE9,Carla Thomas,"['memphis soul', 'soul', 'southern soul']",42,1966
4499,Red Rooster (LP Version),,0,TRHUDZM128F9339D7F,ARQ6EHT1187B99C668,J.B. Ritchie,,1,2006
4499,Red Rooster (LP Version),,0,TRIUNXV128F4266D66,ARGRDHI1187B9B93F0,James Blood Ulmer,"['avant-garde jazz', 'free improvisation', 'free jazz']",10,2003
68518,Holidays,Sex Pistols,1977,TRVTWYB128F42747E7,ARJNBNQ1187FB5BB5B,Bertrand Burgalat,['french soundtrack'],30,1995
68518,Holidays,,0,TRHEZPN128F92CA1E4,AR139EA1187FB567C2,Michel Polnareff,"['chanson', 'ye ye']",47,1996
102119,Lonely Summer Nights,Stray Cats,1982,TRDNBOA128F9305DB0,AREZ2V11187FB4C187,Giuliano Palma & The Bluebeaters,"['italian reggae', 'italian ska']",26,2009
5250,Delta Dawn,Tanya Tucker,1972,TRCHUVX128F9345A8C,AR0HQE41187B9A28D3,Me First And The Gimme Gimmes,"['punk', 'ska', 'ska punk', 'skate punk']",47,2004
5250,Delta Dawn,,0,TRRNYRO128F424EF9D,ARBBHT51187FB3E8AC,Dash Rip Rock,"['cowpunk', 'roots rock']",19,1991
113620,Let Your Yeah Be Yeah,Brownsville Station,1973,TROGFSW128F424E26A,AR6JGI01187FB3B3F2,Pioneers,"['early reggae', 'reggae', 'rocksteady', 'ska', 'ska revival']",36,2003
26597,Do Re Mi,Nirvana,2004,TRYEXDQ128F42694DC,ARYVGP31187B9A531A,John Mellencamp,"['album rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",63,1988
26571,Woman,,0,TRUHZVW128F9360FFC,ARMG0R21187FB3CB69,Leslie West,"['blues rock', 'electric blues', 'modern blues', 'southern rock']",26,2006
46411,I Need To Be In Love,Carpenters,1976,TRKNWOA128F4284F72,ARGTQ221187B990917,Stan Whitmire,"['classify', 'instrumental worship', 'new age piano']",39,2000
27705,Grits Ain't Groceries,Little Milton,1969,TRCXMDV12903CA098D,ARYLCF41187B98BF02,The Blues Band,['british blues'],25,1982
27705,Grits Ain't Groceries,,0,TRBMFFE12903CD8DBB,ARD4LQ61187FB470F1,Little Willie John,"['rhythm and blues', 'southern soul']",35,1976
17970,Black Sabbath,,0,TRWJEXF128F42409B2,AR5JHNB1187FB38A34,Type O Negative,"['alternative metal', 'gothic metal', 'industrial metal', 'industrial rock', 'metal', 'nu metal']",58,1994
17970,Black Sabbath,,0,TRRJVPC128F4294954,AR45UF61187B9B430A,Sort Sol,"['danish pop rock', 'danish post-punk', 'danish punk', 'danish rock']",31,1990
102314,Motor Bikin',,0,TRIMLRG128F92D18E0,ARVTJAP1187FB4AA75,Showaddywaddy,['glam rock'],37,2011
11794,Gone With the Wind,Betty Carter,1980,TRQNUAB12903CBCF29,ARW2UP01187FB37484,Hank Jones,['jazz piano'],38,2009
11794,Gone With the Wind,,0,TRPYGKZ12903CACED5,AROZU381187B9A25DD,Betty Carter & Ray Bryant,['vocal jazz'],42,1996
8513,Put Your Head On My Shoulder (Album Version),,0,TRAMPCD12903CBEB0E,AR0K52Y1187B9B69A6,Lettermen,"['adult standards', 'easy listening', 'vocal harmony group']",40,1987
8513,Put Your Head On My Shoulder (Album Version),,0,TRGACFO128EF347810,AR54UY91187B9A6667,P. J. Proby,"['merseybeat', 'rock-and-roll']",20,2006
8318,Black Leather,The Cramps,1989,TRPWWMH128F4261E3B,AR4276G1187FB4CD6C,Joan Jett & The Blackhearts,"['glam punk', 'rock']",61,1986
6549,While My Guitar Gently Weeps,The Beatles,1968,TROBXCO128F427E323,AR6VBI71187FB462F3,Kenny Lattimore,"['contemporary r&b', 'r&b']",42,1998
6549,While My Guitar Gently Weeps,,0,TRDSEER128F14926C7,AR459OK1187B9B94EB,Marc Ribot,"['experimental guitar', 'tzadik']",34,1990
6549,While My Guitar Gently Weeps,,0,TRHELVU128F92E26EC,AR76DOS1187FB5AE78,The Jeff Healey Band,"['blues', 'blues rock', 'canadian blues', 'country rock', 'electric blues', 'heartland rock', 'modern blues']",41,1990
6549,While My Guitar Gently Weeps,,0,TRJDIPW128F423B4BE,ARFJ95D1187B9AEC49,Spineshank,"['alternative metal', 'groove metal', 'industrial metal', 'nu metal', 'rap metal']",39,1998
6549,While My Guitar Gently Weeps,,0,TRFMYIG128F424BC5C,ARYR2F11187B9976FA,AM,"['pop rap', 'portland hip hop', 'rap', 'underground hip hop']",66,2008
53176,Sorrow,Klaus Badelt,2000,TRVHVBJ128F428A9CC,AR46CAD1187FB4D84B,Bad Religion,"['punk', 'skate punk', 'socal pop punk']",59,2002
53176,Sorrow,,0,TRLZLFN12903CBA521,AR9WJFV1187B9A932B,Travoltas,['power-pop punk'],11,2003
2427,God Only Knows (Album Version),The Beach Boys,1966,TRORUIV128F14A5990,ARZF30Z1187FB53ED3,Jonatha Brooke,['ectofolk'],26,2004
2427,God Only Knows (Album Version),,0,TRCJLRP12903D06F99,AR7NTTO1187B995A0C,Manhattan Transfer,"['a cappella', 'vocal jazz']",43,1995
2427,God Only Knows (Album Version),,0,TRCORRP12903C9A8DF,ARUXSE51187B997E35,The Vogues,"['bubblegum pop', 'classic garage rock', 'sunshine pop']",35,1970
2427,God Only Knows (Album Version),,0,TREMYVN128F92FB29C,ARWEIPG1187FB57749,Claudine Longet,,27,1972
2427,God Only Knows (Album Version),,0,TRQTCSY128F4230D31,ARIA1UE1187FB52A1F,Justin Hayward,['classic uk pop'],34,1989
35581,Wolverton Mountain,Nat King Cole,1962,TRZAVPA12903D13DBE,ARBM1PI1187FB41CD7,Claude King,"['cowboy western', 'western swing']",29,1962
35581,Wolverton Mountain,,0,TRORXQZ128F93151D4,ARVAQTH1187FB3AF44,Southern Culture On The Skids,['psychobilly'],33,2007
87994,Say It Right,,0,TREVZEY12903D05BA2,ARAOYXM1187FB524F6,Nelly Furtado,"['canadian latin', 'canadian pop', 'dance pop', 'pop']",74,2006
3101,Dedicated To The One I Love,,0,TRKITLE128F4230767,ARFGBIA1187B990CC4,Temprees,"['classic soul', 'motown']",36,1984
3101,Dedicated To The One I Love,,0,TRDNLHI128F9311F22,ARALP6I1187B989E27,The Shirelles,"['classic girl group', 'classic soul', 'doo-wop', 'motown', 'rock-and-roll', 'soul']",50,1984
3101,Dedicated To The One I Love,,0,TRCQNHL128F4283B83,ARTNHNO1187B994275,The 5 Royales,['rhythm and blues'],19,1957
3101,Dedicated To The One I Love,,0,TRRZIPH128F9300BA9,ARKLKPE1187FB521B3,Holly Cole,['contemporary vocal jazz'],26,2000
3101,Dedicated To The One I Love,,0,TRPPDVT128F92D3214,AR9RTS51187B996CC8,Bitty McLean,"['lovers rock', 'uk reggae']",37,1993
43267,Love Won't Let Me Wait,Major Harris,1974,TRQIUIB128F42AC263,ARHDI7O1187B9B6850,John Legend,"['neo soul', 'pop', 'pop soul', 'urban contemporary']",73,2005
43267,Love Won't Let Me Wait,,0,TRDZDEZ128F930CC4D,ARAHQDS1187FB55275,Maysa,['smooth soul'],33,2006
45910,Lookin' For Love (LP Version),Johnny Diesel & The Injectors,1989,TRZFAMT12903C9AB54,ARRFBJ11187FB5C54B,Johnny Lee,"['classic country pop', 'country']",42,1990
111348,Hallelujah,,0,TRPZNCF128F935A5C9,ARFJFZU1187FB4C944,Susanna And The Magical Orchestra,['melancholia'],16,2006
111348,Hallelujah,,0,TRXVQQS128F427B10B,ARHTHC01187B9B6D2A,Michael McDonald,"['mellow gold', 'soft rock', 'yacht rock']",53,2008
111348,Hallelujah,,0,TRZVKHU128F930032C,ARE0WH81187B9A7BA3,Rufus Wainwright,"['canadian pop', 'chamber pop', 'melancholia', 'piano rock', 'singer-songwriter']",52,2001
111348,Hallelujah,,0,TRAPUES12903CF76FB,AR2LMZ81187B98DC47,Damien Leith,['australian pop'],31,2010
19674,No Ordinary Love (Arnold T Remix),Sade,1992,TRHDLOG128F92E51F8,ARTUIKS1187B992F70,Sherrie Lea,,5,2003
464,Some Velvet Morning,Gábor Szabó,1968,TRQBEDF128F42AD918,ARW5R811187B98BC96,My Dying Bride,"['doom metal', 'gothic metal', 'metal', 'uk doom metal']",36,2000
464,Some Velvet Morning,,0,TRUVFHV12903CE0506,AR44U7H1187FB40F85,Thin White Rope,"['paisley underground', 'palm desert scene']",12,1993
11756,Together Again,,0,TRWZZYQ128F92FB656,ARBIRGY11E2835D271,The Derailers,"['bakersfield sound', 'classic texas country']",23,2007
116179,Pissing,Patti Smith,1976,TRVDJOO128F4281ADC,ARBZ19X1187B9ABB24,Low,['modern indie folk'],59,2005
116179,Pissing,,0,TRWMMPZ128F930CF78,ARMYZ321187B9B4155,Carla Bozulich,,8,2006
95888,Mass Hypnosis (Drum tracks_ scratch guitar_ no bass_ no vox) (Album Version),,0,TRNQROK128F9358788,ARR057Y1187B9A16E7,Children Of Bodom,"['finnish death metal', 'finnish melodeath', 'groove metal', 'melodic death metal', 'metal', 'nu metal', 'power metal', 'speed metal']",53,1997
2389,One Too Many Mornings,Bob Dylan,1964,TRRERFB128F93523A8,ARIGI7G1187B9A6D83,Jimmy LaFave,"['austin singer-songwriter', 'folk']",32,1999
4262,Grandma's Hands,Bill Withers,1971,TRFQYHP12903CA2E24,ARC27CW1187FB3DD9B,Al Jarreau,"['smooth jazz', 'yacht rock']",49,1978
4262,Grandma's Hands,,0,TRFZXSR128F4268C8F,ARO0QD41187FB3AB0A,Keb' Mo',"['acoustic blues', 'blues', 'country blues', 'electric blues', 'modern blues', 'piedmont blues', 'traditional blues']",47,1969
4262,Grandma's Hands,,0,TRGDTUH128F930C8BC,ARX2R5A1187FB5B85B,Ann Nesby,,33,2006
9848,Superstar,,0,TREPKLH128F92D2576,AR7PPJV1187FB397CC,James Taylor Quartet,"['acid jazz', 'brit funk', 'medway sound']",29,2000
9337,Because The Night,Jan Wayne,2002,TRKWXST128F428D0ED,ARLCQZN1187B9AF634,Patti Smith Group,"['art punk', 'permanent wave', 'protopunk', 'singer-songwriter']",54,2011
9337,Because The Night,,0,TRWCFVR128F92C50AE,ARPD2KK1187B9B8B98,Cascada,"['eurodance', 'europop', 'german techno', 'melbourne bounce international']",63,2006
58145,A Mutual Friend,Wire,1979,TROXSLQ128F427E5FB,AR33IZT1187B9AC85F,Chris Connelly,"['industrial', 'industrial rock']",7,2002
23726,Zombie,The Cranberries,1994,TRGNEFH128F932A9F4,AR4JARH1187FB47284,Cinderella Effect,,2,2006
23726,Zombie,,0,TRKLCZX12903CEA9A8,ARHNHHV1187FB48017,Jay Brannan,,20,2009
93374,Kinky Love,Pale Saints,1991,TRFMONY128F930BD88,ARK9YE91187B9B0829,South Ambulance,['svensk indie'],0,2005
34791,Rainy Night In Georgia,,0,TRBPIBZ128F421C07E,ARKDRAY1187B98AFD5,The Jazz Crusaders,"['jazz funk', 'soul jazz']",22,1970
34791,Rainy Night In Georgia,,0,TRQPUJK12903CF7042,ARC6UC81187B989062,Hem,,48,2006
89848,In League With Satan,,0,TRQIIKN128F426BDFF,ARE2G8K1187FB53219,Venom,"['black metal', 'black thrash', 'british black metal', 'death metal', 'metal', 'nwobhm', 'old school thrash', 'speed metal', 'thrash metal']",41,2020
89848,In League With Satan,,0,TRRGHAH12903CF1F0F,AR50ZUC1187B992857,Krisiun,"['brazilian death metal', 'brazilian metal', 'brutal death metal', 'death metal', 'deathgrind', 'metal', 'metal gaucho', 'technical death metal', 'thrash metal']",27,2003
89848,In League With Satan,,0,TRCPSGH12903CFEE7A,AR39XXK1187B9B88C3,Zimmers Hole,"['canadian metal', 'vancouver metal']",14,2008
4525,Borderline,Madonna,2009,TRGZNDM128F429B2D0,ARA4DVX1187B9905D3,Showoff,['chicago punk'],11,2001
4278,Hotel California,Eagles,1976,TRPIURZ128F42AA963,AR2UQQ51187B9AC816,Gipsy Kings,"['flamenco', 'rumba', 'world']",62,2000
4278,Hotel California,,0,TRHFHHR128F9339010,AROZ9WA1187B995DF9,Emmerson Nogueira,,44,2001
4278,Hotel California,,0,TRKQUZA128F145F3E6,ARY2W5X1187FB3CB7A,Wilson Phillips,"['girl group', 'mellow gold', 'new wave pop', 'soft rock']",50,2000
72215,No Rain,Blind Melon,1992,TRIQPZA128F9343C9E,AROZ9WA1187B995DF9,Emmerson Nogueira,,44,2008
28907,Tell Laura I Love Her,,0,TRFEIDQ12903CBCD03,ARO249M1187B99608E,Ricky Valance,"['merseybeat', 'rock-and-roll']",22,2008
69242,Next Time You See Me,Grateful Dead,1980,TRHOFMD128F92DCF63,ARBZIBH1187B9AB75B,John Littlejohn,['chicago blues'],11,2000
69242,Next Time You See Me,,0,TRYBDYW128F92FA6C7,ARYSWSN1187FB569CC,James Cotton,"['blues', 'chicago blues', 'harmonica blues', 'traditional blues']",30,1999
112433,Hot House,,0,TRDFXAY128F9336DBF,ARZFTRB1264D12D7E9,Archie Shepp Quartet,['jazz quartet'],6,1991
96542,Undun,,0,TRKGDML12903CE453D,ARUYFUJ1187FB55430,Sophie Milman,"['contemporary vocal jazz', 'vocal jazz']",37,2007
37572,Lonely Woman,Ornette Coleman,1959,TRJQPZE128F932BD95,ARWGPQ91187FB5B8E1,John Lewis,,27,1962
37572,Lonely Woman,,0,TRICSZE128E078B881,ARRWWBG1187FB56E83,Joshua Redman Elastic Band,,27,2005
671,All The Young Dudes,,0,TRDIHRC128F930FDD4,ARUAKBD1187B9A2114,Jimmy Barnes,['australian rock'],50,2000
671,All The Young Dudes,,0,TRTVUCM128F42ACE7E,ARMTVW61187B9B8802,Mott The Hoople,"['glam rock', 'protopunk']",43,1972
10942,Voices Carry,'Til Tuesday,1985,TRSWZMS128F933D17B,AR8VJIX1187B98DBF3,Gang Green,"['boston hardcore', 'boston punk', 'boston rock', 'crossover thrash', 'hardcore punk', 'punk']",28,1986
94531,Dancing In The Dark,,0,TRUDXLZ128F92F75F9,ARXY6A81187FB360AD,Esquivel,"['exotica', 'lounge', 'space age pop']",31,2014
43045,Lotta Lovin',,0,TRAUGHI128F93285F7,AR2Q0RP1187B98DDA7,Go Getters,"['deep psychobilly', 'psychobilly', 'rockabilly']",27,2008
7305,Dirty Old Town,,0,TRWIBCA128F92EAB2F,ARTCYK21187B98DDC6,The Long Ryders,"['cowpunk', 'paisley underground']",21,1989
7305,Dirty Old Town,,0,TRQFQRF128F426E05E,AR6A27O1187FB45518,Ewan MacColl,"['american folk revival', 'british folk', 'irish folk']",26,1989
7305,Dirty Old Town,,0,TRJNVUC128F145982B,ARHP4LQ1187B98D585,The Dubliners,"['celtic', 'irish folk']",51,1988
7305,Dirty Old Town,,0,TRGCEWR128F92E1A68,ARVP8NN1187FB3C1D3,Roger Whittaker,"['classic schlager', 'easy listening']",51,1985
62373,Sweet Revenge,,0,TRJWFOO128F145E27E,ARH7M7Z1187B99B894,Skarhead,"['hardcore', 'nyhc']",20,1999
17338,Cum On Feel The Noize,,0,TRGJBPZ128F92F256D,ARNCYDE1187FB4DEA6,The Crack,['oi'],12,1989
17338,Cum On Feel The Noize,,0,TRJPJEI12903CD5662,ARETNH11187B9ADBB8,One Way System,"['oi', 'uk82']",18,1982
17338,Cum On Feel The Noize,,0,TRIRVPG12903CF56F5,ARAF6L21187FB3B03D,The Oppressed,"['oi', 'uk82']",24,2006
39520,Us And Them (Album Version),Easy Star All-Stars,2003,TRKFYDH128F422F351,AR7GUNF1187B990CCF,Between The Buried And Me,"['djent', 'melodic metalcore', 'north carolina metal', 'progressive metal']",41,2006
63687,Your Silent Face,,0,TRTTFYV12903CF06C3,ARLJEM21187B9901B5,Chosen Few,['gabber'],28,2005
20511,Lovin' You,Minnie Riperton,1974,TRIBKBN128F425C10B,AR423PZ1187FB384B2,Tuck & Patti,,25,2004
5523,Psycho Killer,Talking Heads,1977,TRAMNPO128F1458D7E,ARGAG0K1187B9AA518,Flying Pickets,['classic uk pop'],35,1984
5523,Psycho Killer,,0,TRLPELA128F426FDF7,AR5U78D1187B99639A,Garaj Mahal,['jam band'],10,2005
17967,Communication Breakdown,Roy Orbison,1967,TRXTLPT128F42881BD,AR76DOS1187FB5AE78,The Jeff Healey Band,"['blues', 'blues rock', 'canadian blues', 'country rock', 'electric blues', 'heartland rock', 'modern blues']",41,1995
17967,Communication Breakdown,,0,TRHZKXE128F933D383,ARFONKU11F4C8431CC,Dickies,"['early us punk', 'hardcore punk', 'punk']",36,1983
17967,Communication Breakdown,,0,TRTVHUL128F427F697,ARKU2GK1187B98C8AB,The Jason Bonham Band,['rock drums'],18,1997
60829,Media Blitz,Germs,1993,TRNBUQU128F42684BF,AR5JCN31187B98C79B,Black Velvet Flag,,2,1995
60829,Media Blitz,,0,TRMNGSG12903CDCFE6,ARZZMWO1187B9AFB36,Brutal Truth,"['american grindcore', 'brutal death metal', 'death metal', 'deathgrind', 'grindcore', 'new york death metal']",28,1994
26687,If You Could Read My Mind,,0,TRIJWED12903CF6A0A,AR8JF2I1187B997F19,Connie Kaldor,"[""canadian children's music""]",18,2003
26687,If You Could Read My Mind,,0,TRNIBRH128F930A0A8,ARH5Y3F1187FB4A177,Don Williams,"['classic country pop', 'country']",56,1995
4655,It's Not Unusual,Tom Jones,1965,TRMVKJJ128EF352578,ARS5TMT1187B9913A2,Wild Colonials,['lilith'],7,1999
4655,It's Not Unusual,,0,TRXKQMS128F423CB12,ARBAAVW1187B9947A1,Richie Stephens,"['dancehall', 'lovers rock', 'old school dancehall', 'reggae fusion', 'roots reggae']",33,1998
72763,Cut You Loose,T-Model Ford,1997,TRMDQRY128F92FA6C5,ARYSWSN1187FB569CC,James Cotton,"['blues', 'chicago blues', 'harmonica blues', 'traditional blues']",30,1999
111511,That's All,Ben Webster,1954,TRCNYYW128F9329F22,ARYRFSQ11A348F041C,Clare & The Reasons,['etherpop'],18,2009
46288,My Love,Wings,1973,TROFVDQ12903CFB792,ARGMPRW1187B9AC4C4,Paul McCartney And Wings,"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",62,1987
46288,My Love,,0,TRDBEBI128F1495CAB,ARGK6021187FB4AE36,Junior Walker,"['classic soul', 'motown', 'soul', 'southern soul']",45,1995
46288,My Love,,0,TRBPFVX12903CE654C,ARGY93Y1187FB4E518,Margie Joseph,"['classic soul', 'southern soul']",20,1974
126,There She Goes Again  (LP Version),Marcelo Rezende,2014,TRNJBPN128F4232613,ARE3W0Z1187B993024,The Beat Farmers,['cowpunk'],23,1985
