Song ID,Song,Original Artist,Original Year,Track ID,Artist ID,Artist Name,Cover Genre,Popularity,Cover Date
20281,I Believe I Can Fly,['The Marco Phillipe Orchestra'],1997,TRFDATM12903CA445B,ARLMXEA1187B9A7D04,R. Kelly,[],64,1998-11-08
20281,I Believe I Can Fly,,,TRPPONX128F92F2785,AR6OSQ81187FB3FDAB,Ronan Keating,"['europop', 'talent show']",59,2009-01-01
20281,I Believe I Can Fly,,,TRTPXSS12903CC6E5F,ARL7ZBN1187FB479CA,Bianca Ryan,[],31,2006-11-14
20281,I Believe I Can Fly,,,TRFTHXF128F42938EF,AR9AWNF1187B9AB0B4,Kenny G,"['smooth jazz', 'smooth saxophone']",62,2004-12-13
28349,True Fine Mama,['Little Richard'],1957-03,TRBXFVY128F933A7F0,ARDWGUT1187B9A445B,Herman Brood & His Wild Romance,"['dutch rock', 'nederpop']",34,1987-07-08
28349,True Fine Mama,,,TRCVPIG128F426FFB7,AR7QCAS1187B9B32EB,Little Richard,"['blues', 'rock-and-roll', 'rockabilly', 'soul']",54,1957-03
96738,Rid Of Me,['PJ Harvey'],1993-01-01,TRWDWWB128E078110F,ARUP4RZ1187B9A4DEF,P J Harvey,[],18,
96738,Rid Of Me,,,TRXUMJO12903CF1F79,AR0LIXE1187B98F5F1,My Ruin,['slayer'],25,
96738,Rid Of Me,,,TRMIMIK128F92FE3E2,ARKT7Q51187FB4C2B1,Black Light Burns,"['industrial metal', 'industrial rock']",33,
45675,You Are My Sunshine,['Elizabeth Mitchell'],2002-01-01,TRVRVTI128F4250F39,AR5GPWY1187FB52289,Booker T & The MG's,"['blues', 'classic soul', 'instrumental funk', 'instrumental soul', 'memphis soul', 'soul', 'southern soul']",53,2003-01-01
45675,You Are My Sunshine,,,TRPKARH128F92EFED0,ARP5P651187FB5397F,Jimmie Davis,"['country gospel', 'traditional country', 'western swing']",19,1940
45675,You Are My Sunshine,,,TRFFGIH128F1459C35,AR6VCAI1187B9AC260,Norman Blake,"['bluegrass', 'instrumental bluegrass', 'progressive bluegrass']",35,2000-12-05
45675,You Are My Sunshine,,,TRYRWIA128F92F8C38,AR6681Y1187FB39B02,Ike And Tina Turner,"['classic soul', 'disco', 'rock-and-roll', 'soul', 'southern soul']",49,1965-01-01
45675,You Are My Sunshine,,,TRWIRUQ128F148504F,ARBZ19X1187B9ABB24,Low,['modern indie folk'],59,
45675,You Are My Sunshine,,,TRWGVYY128F427C3C2,AR5NAO21187FB4860A,The Rivingtons,['doo-wop'],20,1991-01-01
45675,You Are My Sunshine,,,TRKIXVJ128F1460A2D,ARYD3GD1187FB38B08,Mose Allison,"['jazz blues', 'jazz piano']",41,1968
86063,Rough Boy,['Pete Townshend'],1980-04-21,TRFLNKF128F92FD8F5,ARLIBVA1187B99074B,ZZ Top,"['album rock', 'blues rock', 'classic rock', 'hard rock', 'rock']",66,1985-10-28
86063,Rough Boy,,,TRXZRCR128F4289E21,AREZWXB1187FB4958E,Brooks & Dunn,"['contemporary country', 'country', 'country road']",66,
114784,Just Friends,['Charlie Parker'],1957-08-08,TRAFAHE128F9327FCE,ARQ4IRI1187FB5C278,Diane Schuur,['vocal jazz'],31,2001-01-01
114784,Just Friends,,,TRTIMVI128F149FA21,ARIAJDN1187FB4D070,Pat Martino,['jazz guitar'],34,1990-01-01
114784,Just Friends,,,TRHBBBU12903CF44EF,ARGLNKG11F4C83C413,Tommy Newsom,[],6,2001-08-07
114784,Just Friends,,,TRPMMJT128F1477C5A,ARD0FN11187B9B25CD,Bobby Darin,"['adult standards', 'easy listening', 'lounge', 'rock-and-roll', 'vocal jazz']",58,1961
114784,Just Friends,,,TRDINPI128F931806F,AR4JPOE1187FB412B3,Etta Jones,"['adult standards', 'vocal jazz']",48,1999-01-01
114784,Just Friends,,,TRLOHKB128F93161D6,AR3JJGQ1187FB410B5,Jimmy Smith / B.B. King,"['bebop', 'contemporary post-bop', 'hammond organ', 'hard bop', 'jazz', 'jazz blues', 'jazz funk', 'jazz organ', 'soul jazz']",39,
28392,Giving Up,['Donny Hathaway'],1971,TRMXOIE128F92C778E,AR6VBI71187FB462F3,Kenny Lattimore,"['contemporary r&b', 'r&b']",42,2008-01-01
28392,Giving Up,,,TROAAWI128F427D5D5,ARTB5PP1187FB523B7,Donny Hathaway,"['chicago soul', 'classic soul', 'funk', 'neo soul', 'quiet storm', 'soul', 'southern soul']",56,1971
63987,Winelight,"['Grover Washington, Jr.']",1980,TRKEFGT128F932475C,ARWBL9E1187FB4E695,Paul Brown,['smooth jazz'],42,2023-04-26
63987,Winelight,,,TRDGCOK128E0791417,ARSWHKY1187B9B40B2,Grover Washington Jr.,['soul jazz'],60,1979
88500,Canned Heat Blues (Live),['Tommy Johnson'],1928-01-27,TRJDBZG128F93501DF,ARS4SR51187FB4CF25,Paul Rishell_ Annie Raines,['acoustic blues'],0,2008-10-21
88500,Canned Heat Blues (Live),,,TRAMOXH128F4259815,ARPTWKQ1187B9B5634,Tommy Johnson,"['delta blues', 'traditional blues']",15,1928-01-27
88500,Canned Heat Blues (Live),,,TRXFDYI128F428AA0B,ARLGSVM11F4C83C5F9,K.C. Douglas,[],3,
9119,Mack The Knife,['Louis Armstrong'],1957-01-01,TRZIDKQ128F425A750,AR5YRCN1187B98E3C8,Westlife,['boy band'],67,
9119,Mack The Knife,,,TRUJRRL128F42332B8,ARD0FN11187B9B25CD,Bobby Darin,"['adult standards', 'easy listening', 'lounge', 'rock-and-roll', 'vocal jazz']",58,2004-09-28
9119,Mack The Knife,,,TRZRJCF128F92CD0BD,ARRM4571187FB402C4,Bill Black's Combo,[],18,
9119,Mack The Knife,,,TRHFJZF128F4266AC4,ARIMH3L1187B9B9178,The Psychedelic Furs,"['alternative rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk']",51,1980
9119,Mack The Knife,,,TRVGUGB128F4290D0D,AROGSGT1187B9BA0BB,Al Hirt,"['dixieland', 'easy listening', 'jazz trumpet', 'new orleans jazz', 'space age pop']",35,2006-08-17
9119,Mack The Knife,,,TRXVUBY128F9341D17,ARG0NHT1187FB3F55F,Jimmie Dale Gilmore,"['alternative country', 'austin singer-songwriter', 'classic texas country', 'outlaw country', 'roots rock']",21,
9119,Mack The Knife,,,TRJWVOK128F149C64C,ARJL3W01187B9921ED,Nicholas Payton,"['contemporary post-bop', 'jazz trumpet', 'new orleans jazz']",30,2001-01-01
9119,Mack The Knife,,,TRWFYIJ128F93560DD,ARBK3JF1187B98DC22,Garou,"['chanson', 'french pop']",50,
14749,Paranoid,['Black Sabbath'],1970-09-18,TRKIVAO128F1467117,AR98JLC1187B9ADE23,Megadeth,"['alternative metal', 'hard rock', 'melodic thrash', 'metal', 'nu metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']",67,1994-09-29
14749,Paranoid,,,TRUWKVF128F9340462,ARMAC4T1187FB3FA4C,The Dillinger Escape Plan,"['american metalcore', 'mathcore', 'new jersey hardcore', 'new jersey punk', 'post-hardcore']",41,2008-10-14
14749,Paranoid,,,TRLOLLN128F931650E,ARWZ9W91187B9B2B29,Black Sabbath,"['album rock', 'alternative metal', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal']",70,1970-09-18
14749,Paranoid,,,TRFAQWD128F425CE88,AR51T3E1187FB3B997,Poverty Stinks,[],1,
14749,Paranoid,,,TROUSBS128F9306F62,AR8DTVF1187B9AA292,Ozzy Osbourne,"['album rock', 'alternative metal', 'birmingham metal', 'classic rock', 'glam metal', 'hard rock', 'metal', 'nu metal', 'rock']",69,1987-03-19
14749,Paranoid,,,TRENXCU128F93085EF,ARC9CR51187FB51A13,Avenged Sevenfold,"['alternative metal', 'nu metal']",73,2009-03-03
14749,Paranoid,,,TRNOVYE128F427618D,ARI58AI1187FB3C1E6,Trio Töykeät,['finnish jazz'],9,
14749,Paranoid,,,TRYCRWG12903CAAE39,AR8ANXA1187B98BFC3,Hellsongs,"['acoustic rock', 'swedish indie folk', 'swedish indie pop']",24,2008-02-20
14749,Paranoid,,,TRNGVUT128F933D381,ARFONKU11F4C8431CC,Dickies,"['early us punk', 'hardcore punk', 'punk']",36,1979
14749,Paranoid,,,TRCTEUJ128EF33FB73,AR9AM2N1187B9AD2F1,Inspiral Carpets,"['britpop', 'madchester']",35,1990-01-01
14749,Paranoid,,,TRGXJVH128F9327345,ARV5R5K1187FB3D272,Vince Neil,['glam metal'],30,2004
14749,Paranoid,,,TRFOPON12903CDF30E,ARDOOH01187B991055,Ultraviolence,[],5,1998
14749,Paranoid,,,TRZNHEL128F428C64A,AR14WL11187B9B2EE3,George Lynch,"['glam metal', 'shred']",25,2004
14749,Paranoid,,,TRHTQBN12903CCEC01,ARHA1XR1187B9B5940,The Dickies,"['early us punk', 'hardcore punk', 'punk']",36,1979
31228,Se Perdo Te,['Patty Pravo'],2000-11-25,TRSERLO128F427D345,AR7LPI31187B9ADB6A,Patty Pravo,"['beat italiano', 'classic italian pop', 'italian adult pop']",43,1968-10-16
31228,Se Perdo Te,,,TRIVSEN12903CC2BBC,ARNAVPZ1187FB4BCE8,Studio Sound Group,[],15,
31357,Different Drum,"['Stone Poneys', 'Linda Ronstadt']",1967-06-05,TRAICTE128F4247942,ARQJ9VM1187FB420BE,The Pastels,"['c86', 'scottish indie', 'scottish new wave', 'scottish rock', 'tape club', 'twee pop', 'uk post-punk']",29,1993-05-19
31357,Different Drum,,,TRMJKEU128F1457E80,ARF8JQ71187B994ED5,The Stone Poneys Featuring Linda Ronstadt,"['country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock']",59,
31357,Different Drum,,,TRVDNCH12903D0CACC,ARVWSMM1187FB5C72E,Michael Nesmith,['country rock'],27,1970-11-01
116105,Ha Ha Ha,"['Big Bird', 'Herry Monster']",1974-01-01,TRMSZFV128EF3523F1,AR8OVZ01187B9A5E1A,The Dirtbombs,"['detroit rock', 'double drumming', 'garage rock', 'punk blues']",26,2005-05-31
116105,Ha Ha Ha,,,TRHEWFH128F92F18F1,ARQI2Z01187FB4F028,Flipper,"['early us punk', 'experimental rock', 'grunge', 'hardcore punk', 'no wave', 'noise rock', 'post-hardcore', 'post-punk', 'punk']",22,1979
26660,Canadian Railroad Trilogy,['Gordon Lightfoot'],1967-04-01,TRIYPQC12903CF6A12,ARXE1EM1187B98E8CE,James Keelaghan,"['canadian singer-songwriter', 'contemporary folk']",14,2003
26660,Canadian Railroad Trilogy,,,TRGVTBE128F42870E1,ARFGYOQ1187B9AD59F,Gordon Lightfoot,"['canadian country', 'canadian singer-songwriter', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock']",58,1967-04-01
18507,I thought about you,,,TRKPSEN128F933C60B,ARKT7ST1187B9952BF,Anne Ducros,[],20,
18507,I thought about you,,,TRSUXVK12903C9B442,ARYD3GD1187FB38B08,Mose Allison,"['jazz blues', 'jazz piano']",41,
83769,Street of Dreams,['Wynton Marsalis'],1990-05-15,TROKFNL128F933EBD4,ARWFMO31187FB3DC49,Blackmore's Night,"['geek folk', 'medieval folk', 'neo-pagan', 'neoclassical darkwave']",44,2006
83769,Street of Dreams,,,TREKECI128E0793D6F,ARZTSYB1187FB54987,Rainbow,['pov: indie'],65,
22056,Thinking About You,['Londonbeat'],1990-01-01,TRXGMWP128E078253B,ARH6W4X1187B99274F,Radiohead,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",78,1992-05-05
22056,Thinking About You,,,TRBBFFS128F427273F,ARD4ZVP1187B997311,Christopher O'Riley,['compositional ambient'],27,2003-05-30
13947,Panic,['The Smiths'],1987,TRTDFFZ128F92EB81D,ARPN0Y61187B9ABAA0,The Smiths,"['madchester', 'new wave', 'permanent wave', 'rock', 'uk post-punk']",74,1987
13947,Panic,,,TRRIQUZ128F147AD9D,ARO7DTP1187B9A1D2B,The Puppini Sisters,"['easy listening', 'swing', 'swing revival']",49,2007-01-01
12827,Pretty Green Eyes,['Ultrabeat'],2003,TRYMPVH128F427FC9E,ARGL88E1187B99CC93,Ultrabeat,"['bouncy house', 'eurodance']",45,2003
12827,Pretty Green Eyes,,,TRDBKBC128F930292E,AR1G9AP1187B9A6405,Force & Styles,"['bouncy house', 'happy hardcore', 'hardcore techno']",13,
42318,Coz I Luv You,['The Wonder Stuff'],1994-01-01,TRVNMSL128E0784779,ARWPVI31187FB3AF83,The Wonder Stuff,"['britpop', 'grebo']",33,1994-01-01
42318,Coz I Luv You,,,TRQAVRS128F9351E9A,ARVENL41187B9AF5B7,Slade,"['classic texas country', 'red dirt', 'texas country']",39,2011-03-07
12078,Rock And Roll Music,['Chuck Berry'],1958-03-01,TRTVAFL128E0794BE6,AR6NBDC1187FB4D96D,Chuck Berry,"['blues', 'blues rock', 'classic rock', 'rock', 'rock-and-roll', 'rockabilly', 'soul']",64,1958-03-01
12078,Rock And Roll Music,,,TRAOEQJ128E0782F51,AR2DGPY1187FB4CECF,The Beach Boys,"['baroque pop', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'sunshine pop']",69,1976-07-05
99655,Back Of A Car,['Big Star'],1974,TRTWMBY128F9307A6D,ARSX6IX1187B9B640C,Big Star,"['alternative rock', 'baroque pop', 'beatlesque', 'jangle pop', 'melancholia', 'power pop']",42,1974
99655,Back Of A Car,,,TRUAXLK12903CD39B5,AREYJKQ1187B9AEAB5,Gin Blossoms,"['permanent wave', 'pop rock', 'post-grunge', 'tempe indie']",53,2002-01-01
99655,Back Of A Car,,,TRNNQSH128F4245865,AR4SL791187B9890BF,The Loud Family,"['jangle pop', 'underground power pop']",6,
934,Seasons In The Sun,['The Kingston Trio'],1963-12-04,TRLVKDO128F4292B26,AR8J18Y1187FB52D0C,Alcazar,"['eurodance', 'europop', 'swedish electropop', 'swedish pop']",42,1999-12-30
934,Seasons In The Sun,,,TRRVSWF128F92FC747,ARNSZLI1187FB3DCDE,Terry Jacks,"['bubblegum pop', 'classic uk pop']",45,
934,Seasons In The Sun,,,TRYBKGH128F145618F,ARQXIED1187B99C61C,Jacques Brel,"['belgian singer-songwriter', 'chanson']",52,
934,Seasons In The Sun,,,TRYXHQE12903CD6B9A,ARLTRCT1187B988FFD,The Fortunes,['british invasion'],35,1994
934,Seasons In The Sun,,,TRQODIV128F4293DEE,AR5YRCN1187B98E3C8,Westlife,['boy band'],67,
226,Stand By Me (Album Version),['Mickey Gilley'],1974,TRFQRVU128F92EB55A,ARAIABB1187B9AC6E2,Seal,"['british soul', 'new wave pop']",60,2020-04-07
226,Stand By Me (Album Version),,,TRRYTDW128F1489C70,ARAPFN61187B990019,Otis Redding,"['classic soul', 'memphis soul', 'soul', 'soul blues', 'southern soul', 'vocal jazz']",67,2017-05-23
226,Stand By Me (Album Version),,,TRIPOPU128F147726A,AR7JBP41187FB3EA8A,Gene Clark,"['baroque pop', 'cosmic american', 'country rock', 'singer-songwriter']",33,1971-08
226,Stand By Me (Album Version),,,TRJTXZO12903C9FD9F,AROO1EW1187FB3B2A5,Laurel Aitken,"['jamaican ska', 'rocksteady', 'ska', 'ska revival']",30,2012-09-03
226,Stand By Me (Album Version),,,TRUHQUP128F93420B6,ARWBYRS1187FB3DE02,Ry Cooder,"['acoustic blues', 'blues', 'country blues', 'country rock', 'folk', 'folk rock', 'pastoral', 'piedmont blues', 'roots rock', 'singer-songwriter', 'traditional blues']",46,
226,Stand By Me (Album Version),,,TRQYNRE128F147C605,ARMTQM21187B9AC26E,Sonny & Cher,"['adult standards', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'rock-and-roll', 'rockabilly', 'singer-songwriter', 'soft rock']",49,2018-08-07
226,Stand By Me (Album Version),,,TRXJYRF128F930C646,ARRVNQ51187FB4DC6B,Skeletal Family,"['deathrock', 'gothic rock']",29,
226,Stand By Me (Album Version),,,TRYVNHA128F92D1358,ARDCKVJ1187FB54D1F,Syl Johnson,"['chicago soul', 'memphis soul', 'southern soul']",41,
226,Stand By Me (Album Version),,,TRMPGPY128F92D166F,AR14LJF1187FB38AD6,Eric Marienthal,"['smooth jazz', 'smooth saxophone']",38,2005-01-01
226,Stand By Me (Album Version),,,TRROFYH12903CF0999,ARM401Y1187FB5B7C7,Mickey Gilley,"['classic country pop', 'country', 'country rock', 'nashville sound']",38,1974
226,Stand By Me (Album Version),,,TRKBSWX128F427060C,AR9K6SJ1187B989A32,Cassius Clay,[],11,
226,Stand By Me (Album Version),,,TROIOGU128F425C773,AR0KOSV1187FB5BA51,The Walker Brothers,['british invasion'],36,1967-03-03
226,Stand By Me (Album Version),,,TRGQHOS128F93293A4,ARISHTQ1187FB3E6F0,Ben E. King,"['rock-and-roll', 'soul']",62,2016-11-25
226,Stand By Me (Album Version),,,TRMPMOZ128E078CCFC,ARM3QKQ1187FB421E0,Willy DeVille,['native american traditional'],36,
226,Stand By Me (Album Version),,,TRFWMOR128F931B627,ARRU6BI1187FB5129D,Jimmy Ruffin,"['classic soul', 'motown', 'soul', 'southern soul']",43,2001-01-01
226,Stand By Me (Album Version),,,TRHBOWX128F4267927,ARZ79B31187FB4F562,Percy Sledge,"['classic soul', 'rock-and-roll', 'soul', 'southern soul']",51,
226,Stand By Me (Album Version),,,TRLLNNO128F92F3782,ARFK2ID1187B992462,The Ducky Boys,"['american oi', 'boston punk', 'oi', ""punk 'n' roll""]",14,2004-11-16
226,Stand By Me (Album Version),,,TRGIQPW128F425F144,AR1G3G71187B98FE83,The Ventures,['surf music'],44,
51916,From A Jack To A King,['Slim Whitman'],1964-01-01,TRUJRJR128F145D5FE,ARD0FN11187B9B25CD,Bobby Darin,"['adult standards', 'easy listening', 'lounge', 'rock-and-roll', 'vocal jazz']",58,2001-01-01
51916,From A Jack To A King,,,TRBGKZD12903D13D23,AR6GSIE1187B98C3C7,Ned Miller,['nashville sound'],31,1994-02-01
51916,From A Jack To A King,,,TRBCKOA128F428C66C,ARULZ741187B9AD2EF,Elvis Presley,"['rock-and-roll', 'rockabilly']",75,
43642,Hurry Up This Way Again,['The Stylistics'],1980,TRMHNAB128F92CD68D,ARLG6A71187B99FC38,The Stylistics,"['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul']",50,1980
43642,Hurry Up This Way Again,,,TREOWLN128F4262C4E,AR0AVIB1187FB37D01,Regina Belle,"['contemporary r&b', 'quiet storm', 'r&b', 'urban contemporary']",44,1995-07-31
1328,You've Really Got A Hold On Me,['The Miracles'],1963-01-01,TRPVXIN128F425FEAB,ARGMXEQ1187FB4A4E0,Barbara McNair,['northern soul'],14,
1328,You've Really Got A Hold On Me,,,TRKTOJB128F147C5F4,ARMTQM21187B9AC26E,Sonny & Cher,"['adult standards', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'rock-and-roll', 'rockabilly', 'singer-songwriter', 'soft rock']",49,
1328,You've Really Got A Hold On Me,,,TRNXNJQ128F4267C78,ARWZSFC1187FB567BF,Eddie Money,"['album rock', 'classic rock', 'country rock', 'glam metal', 'hard rock', 'mellow gold', 'soft rock', 'southern rock']",55,
1328,You've Really Got A Hold On Me,,,TRYKHSD128F4234A2F,ARSK10P1187B9B717C,Bobby McFerrin,['a cappella'],53,
1328,You've Really Got A Hold On Me,,,TRXUHPL12903CCC2A1,ARWAYHU1187B9A36E5,The Miracles,"['classic soul', 'disco', 'motown', 'quiet storm', 'rhythm and blues', 'soul', 'southern soul']",44,
35040,Nice 'N' Easy,['Charlie Rich'],1970,TRFCUTD128F149008C,ARXOB9P1187B99101A,Steve Tyrell,[],45,2005-01-01
35040,Nice 'N' Easy,,,TRTMWUF128F92CD409,ARBM4TC1187FB5CE98,Natalie Cole & Peabo Bryson,"['adult standards', 'disco', 'quiet storm', 'soul', 'vocal jazz']",60,
35040,Nice 'N' Easy,,,TRPPMZR128F427C1C1,AR3G8271187B989BEE,Wilko Terwijn,['dutch cabaret'],24,
55480,Falling In Love Again,['Marvin Gaye'],1978-12-15,TRYVHZE128F92FD0D9,ARKETDZ1187B9B2566,Marlene Dietrich,"['cabaret', 'torch song', 'vintage hollywood', 'vintage schlager']",33,1958-01-01
55480,Falling In Love Again,,,TRIYZGL128F423815F,ARWW0KV1187FB551A6,Linda Ronstadt,"['country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock']",59,
35076,Kiss Me,['Sixpence None The Richer'],1997-11-22,TRGADJR12903CB1002,ARH9HS41187FB5BC6F,New Found Glory,"['easycore', 'neon pop punk', 'pop punk']",55,2007-01-01
35076,Kiss Me,,,TRNWDZC128F933A44A,AR3MVZ31187FB573C4,Danni Carlos,[],40,2004-09-24
89933,House At Pooh Corner,['Loggins & Messina'],1975-07-05,TRWGWCW128F426F0A7,AREEUH01187B9B7F71,Loggins & Messina,"['classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'soft rock']",48,1975-07-05
89933,House At Pooh Corner,,,TRYRSJZ128F92F2009,ARII8WZ11C8A42B633,The Boxmasters feat. Billy Bob Thornton,"['bubblegum pop', 'classic garage rock', 'folk rock', 'merseybeat', 'psychedelic rock', 'rock-and-roll']",50,
89933,House At Pooh Corner,,,TRCVARY128F1457151,AR7HM181187FB3CFC1,Nitty Gritty Dirt Band,"['country rock', 'heartland rock']",54,1974-01-01
14608,You Can't Judge A Book By The Cover,['Peter Frampton Band'],2019-06-07,TRAEVGT128F14AC173,ARP5FKD1187B997845,Dave Kelly,['british blues'],9,
14608,You Can't Judge A Book By The Cover,,,TRQATKC128F9343FC1,ARTPY6B1187B98C720,Cactus,"['blues rock', 'proto-metal', 'psychedelic rock']",27,
14608,You Can't Judge A Book By The Cover,,,TRWIQLU128F14A8C7D,ARQ1L9L1187B9902CA,Tom Rush,"['american folk revival', 'folk', 'singer-songwriter']",28,
14608,You Can't Judge A Book By The Cover,,,TRTAXLV128F427007B,ARDSEZK1187B9A42A0,Dion,"['doo-wop', 'rock-and-roll', 'rockabilly']",54,1997-02-17
14608,You Can't Judge A Book By The Cover,,,TROWDHT128F4281FA3,AR27AEB1187B98D39D,Bo Diddley,"['acoustic blues', 'blues', 'chicago blues', 'electric blues', 'rock-and-roll', 'rockabilly', 'traditional blues']",43,
65931,Sexy Boy (Cassius Remix),['Air'],1998-01-16,TRDTCBQ128E0788B34,ARZZ5ZR1187FB4D149,Air,['soft rock'],66,1998
65931,Sexy Boy (Cassius Remix),,,TRWZBPO128F4229928,ARYVO9V1187B9B1FC6,Franz Ferdinand,"['alternative rock', 'dance rock', 'indie rock', 'modern rock', 'rock', 'scottish rock']",63,2005
58272,Say Goodbye,['Billy Joel'],1976-05-19,TRISOTY12903CDA46B,AR5OOGN1187FB3D7CC,Ivy,"['latin hip hop', 'rap latina', 'reggaeton', 'trap latino', 'urbano latino']",61,2002-09-10
58272,Say Goodbye,,,TRCCKFR128F4292375,ARNN6QI1187B9A41AE,Papas Fritas,['boston rock'],17,2003
7701,Islands In The Stream,['Bee Gees'],1998-01-01,TRAINQO128F92EB88D,AR6LKUT1187FB57287,Bee Gees,"['disco', 'mellow gold', 'soft rock']",74,1998-01-01
7701,Islands In The Stream,,,TRAUJHY128F425B3C0,ARXGTXR1213184FE6D,Dolly Parton & Kenny Rogers,"['classic country pop', 'country', 'country dawn']",69,
8630,The Joker (Album Version),['Steve Miller Band'],1973-01-01,TRQDKYA128F427D643,AR2U9YY1187B9955A4,k.d. lang,"['canadian country', 'canadian pop', 'canadian singer-songwriter', 'folk', 'lilith', 'new wave pop', 'permanent wave', 'queer country', 'singer-songwriter', ""women's music""]",46,1997-06-10
8630,The Joker (Album Version),,,TRMYPAU12903CB07F9,ARQUKB81187B9A0010,Fatboy Slim,"['big beat', 'electronica']",60,2004-01-01
8630,The Joker (Album Version),,,TRAWIMJ12903D110FA,AR7CE7R1187FB43103,Fettes Brot,"['german alternative rap', 'german jazz rap', 'german pop', 'german rock', 'hamburg hip hop', 'oldschool deutschrap']",50,
8630,The Joker (Album Version),,,TRAPHVG128F14595A7,ARNLVQB1187B9AEAB0,Steve Miller Band,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",65,1973-01-01
12137,You Took Advantage Of Me  (LP Version),['June Christy'],1958-01-01,TRUAAKI128F423815A,ARWW0KV1187FB551A6,Linda Ronstadt,"['country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock']",59,
12137,You Took Advantage Of Me  (LP Version),,,TRWQSHH12903CED300,AR772T41187B98E14F,The Hi-Lo's,['vocal harmony group'],12,
12137,You Took Advantage Of Me  (LP Version),,,TRJGOWZ128F9340526,ARLO2801187FB3CBF5,Carmen McRae,"['torch song', 'vocal jazz']",43,
3088,Do You Wanna Dance,['The Mamas & The Papas'],1966-03,TREWMNP128E07918DF,ARQ294N1187FB53D2A,The Mamas & The Papas,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock', 'sunshine pop']",65,1966-03
3088,Do You Wanna Dance,,,TRGBMDY128F932D49D,ARBQ4VT1187B9B7573,Bobby Freeman,"['doo-wop', 'rhythm and blues', 'rock-and-roll']",25,1958-05-26
3088,Do You Wanna Dance,,,TRVPVIX12903D0861B,AR40GVR1187B9B6C87,Del Shannon,"['doo-wop', 'rock-and-roll', 'rockabilly']",45,1965-01-01
3088,Do You Wanna Dance,,,TRPFERZ128F4269663,ARZNC3M1187FB392CC,Cliff Richard & The Shadows,"['merseybeat', 'rock-and-roll', 'rockabilly']",42,1977
3088,Do You Wanna Dance,,,TRLPFVW128F933D700,AR1HZWM1187B9B1458,Barry Blue,"['classic uk pop', 'glam rock']",20,1984
92366,Gun Street Girl,['Tom Waits'],1985,TREUZOI128F92D2C49,ARERLPG1187FB3BB39,Tom Waits;Crystal Gayle,"['folk', 'singer-songwriter']",56,
92366,Gun Street Girl,,,TRTDSOE12903CF9408,ARJ1K7W1187FB3C1EB,Canned Heat,"['blues', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'psychedelic rock', 'traditional blues']",52,
7581,How Deep is the Ocean,,,TRUSJLI128F9322F0E,ARO302W1187FB3C3FF,Pat Boone,"['adult standards', 'easy listening', 'rock-and-roll', 'rockabilly']",44,
7581,How Deep is the Ocean,,,TRHMYLM12903CC04D7,AR392MV1187FB3C3FE,Connie Francis,"['adult standards', 'brill building pop', 'easy listening', 'rock-and-roll', 'rockabilly']",51,
7581,How Deep is the Ocean,,,TROXQSZ128F1498542,AR6D5AS1187B98CD01,Chick Corea Akoustic Band,"['contemporary post-bop', 'jazz fusion']",14,
67846,Christmas (Baby Please Come Home),['Darlene Love'],1963,TRSKRWU128F9300AC6,ARANS3K1187B9B4FEA,Dustin Kensrue,['christian uplift'],30,2008-11-18
67846,Christmas (Baby Please Come Home),,,TRHCKDY128F423BCC2,ARCJKV91187FB46210,KT Tunstall,"['ectofolk', 'lilith', 'neo mellow', 'pop rock', 'scottish singer-songwriter']",58,2010-01-01
25065,In My Secret Life,['Leonard Cohen'],2001-10-09,TRJJOUU128F92C49D2,ARTQ8QP1187FB3D220,Leonard Cohen,"['canadian singer-songwriter', 'melancholia', 'permanent wave', 'singer-songwriter']",61,2001-10-09
25065,In My Secret Life,,,TRDAERE128EF343858,ARJHCRP1187B9B3B55,Till Brönner / Sergio Mendes,[],48,
3816,Get Ready,['The Temptations'],1966,TRZJILF128F42A7F6B,ARJ4LIU1187B98FF60,Rare Earth,"['blues rock', 'classic rock', 'country rock', 'psychedelic rock', 'psychedelic soul', 'southern rock']",38,1968-02-14
