Song ID,Song,Original Artist,Original Year,Track ID,Artist ID,Artist Name,Cover Genre,Popularity,Cover Date,Cover Genre Simplified
21239,I Wonder,Dion & The Belmonts,1959,TRYBZEB128F42625B4,ARXOB9P1187B99101A,Steve Tyrell,,45,2001,[]
21239,I Wonder,Dion & The Belmonts,1959,TRANFAG128F427B05C,ARWQEZJ1187FB3ADA9,Tony Bennett & k.d. lang,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",62,2002,"{'adult standards', 'jazz', 'easy listening'}"
21239,I Wonder,Dion & The Belmonts,1959,TRLJQXJ12903D08ECB,ARBU6D71187B9B5319,Gatemouth Brown,"['blues', 'memphis blues', 'texas blues', 'traditional blues']",30,1983,{'blues'}
91667,Disturbia (Rihanna cover),Rihanna,2008,TRSKBMP128F9308A0C,AR1AJQ51187FB5B4DB,The Cab,"['neon pop punk', 'pop punk', 'vegas indie']",51,2009,"{'indie', 'pop', 'punk'}"
22961,It Never Entered My Mind,,0,TRLUWWG128F930E8F0,ARS17JS1187FB58BC4,Bobby Troup,,10,1957,[]
22961,It Never Entered My Mind,,0,TRBBKIM128F427B0C4,ARKNTGG1187FB4578C,Chris Botti (featuring Shawn Colvin),"['jazz trumpet', 'smooth jazz']",51,0,{'jazz'}
22961,It Never Entered My Mind,,0,TRHUUHA128F4271F06,AR3QSCK1187FB42E87,Johnny Hartman,['vocal jazz'],50,1965,{'jazz'}
96164,Back To Black,,0,TRANPYZ128F9350F3C,AROLOHV1187FB4231D,Lightspeed Champion,"['british indie rock', 'english indie rock']",20,2008,"{'indie', 'rock', 'british'}"
23857,Heat Wave,Linda Ronstadt,1975,TRVRTNO128EF349964,ARZOB721187FB545AE,Martha & The Vandellas,"['classic girl group', 'classic soul', 'motown', 'soul', 'southern soul']",53,2021,"{'girl group', 'soul', 'motown'}"
78629,Hello Walls,,0,TRGYHZR12903CB578E,AR059HI1187B9A14D7,Roy Drusky,"['classic country pop', 'nashville sound']",32,1982,"{'pop', 'country'}"
29224,Autobahn,,0,TRPGYXK128F42372B6,AR3JQCQ1187FB38FE8,The Balanescu Quartet,"['bow pop', 'compositional ambient', 'modern string quartet']",32,0,{'pop'}
3300,Long Long Time,,0,TRRUIQN128F92F798A,ARWEIPG1187FB57749,Claudine Longet,,27,1971,[]
76245,Love Light In Flight,Stevie Wonder,1984,TRYRGJO128F931C4AD,AROM7M91187FB5A744,Bradley Leighton,,1,2005,[]
114520,Clint Eastwood,Gorillaz,2001,TRTMERA128F933AE8F,AR1S5QX1187B9B7A2A,Shawn Lee's Ping Pong Orchestra,['funk'],36,2007,{'funk'}
13188,Gypsy Woman,The Impressions,1963,TRMNBMK128F9303F92,AR15FAX1187FB52616,Brian Hyland,"['bubblegum pop', 'doo-wop', 'merseybeat', 'rock-and-roll']",42,1970,"{'doo-wop', 'pop', 'rock'}"
13188,Gypsy Woman,The Impressions,1963,TREAUAJ128F930CDED,ARSAJKR1187FB4C5DC,Kim Wilson,"['harmonica blues', 'texas blues']",23,2006,{'blues'}
13188,Gypsy Woman,The Impressions,1963,TRGRODT128F14970F9,ARIL1ZZ1187FB56599,Lou Johnson,['northern soul'],19,1969,{'soul'}
13188,Gypsy Woman,The Impressions,1963,TRYTEAA128F14599D9,ARNIYM61187FB4F85B,Bobby Womack,"['classic soul', 'funk', 'quiet storm', 'soul', 'southern soul']",55,1985,"{'funk', 'soul'}"
18538,The Kids Are Alright,The Who,1965,TROGDKR128F92F200D,ARII8WZ11C8A42B633,The Boxmasters feat. Billy Bob Thornton,"['bubblegum pop', 'classic garage rock', 'folk rock', 'merseybeat', 'psychedelic rock', 'rock-and-roll']",50,0,"{'pop', 'rock', 'folk'}"
18538,The Kids Are Alright,The Who,1965,TRYZVPW12903CEF10D,ARIEKZA1187B98FED4,The Queers,"['boston rock', 'hardcore punk', 'power-pop punk', 'punk', 'ramonescore']",33,2004,"{'pop', 'rock', 'punk'}"
18538,The Kids Are Alright,The Who,1965,TRTMZTE128F93443EB,ARPAVQK1187FB4FD02,Hi-Standard,"['j-punk', 'j-rock', 'japanese pop punk']",43,0,"{'pop', 'rock', 'punk'}"
115275,S'posin' (1995 Digital Remaster),Maxine Sullivan,1956,TRWWZPD128F1468223,AR3QSCK1187FB42E87,Johnny Hartman,['vocal jazz'],50,0,{'jazz'}
115275,S'posin' (1995 Digital Remaster),Maxine Sullivan,1956,TRQVHVE128F932927D,ARV1T931187B9A6CCF,ERSKINE HAWKINS,"['big band', 'dixieland', 'swing', 'vintage jazz']",19,0,{'jazz'}
10973,Keep On Growing,Derek & The Dominos,1970,TRJIGGE128F4296AE6,AR2C54R1187B993B4C,Sheryl Crow,"['lilith', 'new wave pop', 'permanent wave', 'pop rock', 'singer-songwriter']",64,1996,"{'pop', 'rock', 'singer-songwriter'}"
17764,Chip Away The Stone,,0,TRXZRFM128F4284CD1,ARV5R5K1187FB3D272,Vince Neil,['glam metal'],30,1999,{'metal'}
571,Around And Around,,0,TRRMORD128F424F032,ARZDZR21187B99C78C,Ray Ennis/The Blue Jeans,,22,0,[]
571,Around And Around,,0,TRIWFFB128F4237834,AR8W8DN1187FB35ED0,The Germs,"['early us punk', 'hardcore punk', 'punk']",32,0,{'punk'}
4801,It Might As Well Be Spring,,0,TRXSAXA128F931BBB3,ARN380K1187FB3791C,Joshua Redman,"['contemporary jazz', 'contemporary post-bop', 'jazz', 'jazz saxophone', 'straight-ahead jazz']",39,0,{'jazz'}
4801,It Might As Well Be Spring,,0,TRJRLIW128F423112E,ARMZ4K51187B9A09C6,Brad Mehldau,"['contemporary jazz', 'contemporary post-bop', 'jazz', 'jazz fusion', 'jazz piano', 'modern jazz piano']",45,0,{'jazz'}
4801,It Might As Well Be Spring,,0,TRYKHRM12903CE453E,ARUYFUJ1187FB55430,Sophie Milman,"['contemporary vocal jazz', 'vocal jazz']",37,2007,{'jazz'}
4801,It Might As Well Be Spring,,0,TRMDDFJ128F4221973,AR5XYFL1187FB414C0,Nancy LaMott,['cabaret'],15,0,{'other'}
8304,If Not for You,Bob Dylan,1970,TRRFPMQ128F935239B,ARIGI7G1187B9A6D83,Jimmy LaFave,"['austin singer-songwriter', 'folk']",32,1999,"{'folk', 'singer-songwriter'}"
10496,Wherever I May Roam,Metallica,1991,TRUVFXI128F42734BE,ARHKPXI1187B9B2CAF,Apocalyptica featuring Adam Gontier of Three Days Grace,"['cello', 'finnish metal']",57,0,{'metal'}
3919,Brain Damage,,0,TRNERSL128F4214807,AR9SU0S1187FB53D0F,Easy Star All-Stars Featuring MC Trouble,"['dub', 'reggae cover']",42,0,{'reggae'}
21929,Walk Like An Egyptian,,0,TRLJFCU128F92DDC32,ARDGYV01187B9BA3DD,Bangles,"['album rock', 'jangle pop', 'new romantic', 'new wave', 'new wave pop', 'paisley underground', 'soft rock']",60,2009,"{'pop', 'rock'}"
43299,Modern Romance,Sanford Clark,1956,TRQIBYW128F92FDDFB,ARARVH61187FB49215,The Twilight Sad,"['melancholia', 'scottish hush', 'scottish indie', 'shoegaze']",34,2008,{'indie'}
91335,You Gave Me A Mountain,Marty Robbins,1969,TRWNFSA128F92F1991,AREFBTP1187B9A7E42,Johnny Bush,"['classic country pop', 'classic texas country']",23,1984,"{'pop', 'country'}"
91335,You Gave Me A Mountain,Marty Robbins,1969,TRUJHGG128F146BD7E,ARARUSD1187B9A5050,Christer Sjögren,"['classic swedish pop', 'dansband']",36,0,{'pop'}
34902,What's New,,0,TRNFGZH128F93020F1,ARAC3XF1187FB368E7,Silje Nergaard,"['contemporary vocal jazz', 'norwegian jazz']",36,2000,{'jazz'}
34902,What's New,,0,TRDNAAO12903D0907B,ARV4NRL1187FB58D95,Louis Armstrong / Oscar Peterson,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']",68,0,"{'adult standards', 'soul', 'jazz'}"
6653,Three Is A Magic Number,,0,TRYGPQO128E0781985,AR559CG1187FB4903D,Embrace,['rain'],40,0,{'other'}
13219,Moonshadow,,0,TRKEKLI128F9301F6A,ARVHQNN1187B9B9FA3,Cat Stevens,"['british folk', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter']",67,1971,"{'rock', 'british', 'folk', 'singer-songwriter'}"
77294,Blown a Wish,my bloody valentine,1991,TRTKHPS128F428D5E3,ARIGNCH1187B98E530,Japancakes,"['athens indie', 'elephant 6']",23,2007,{'indie'}
77294,Blown a Wish,my bloody valentine,1991,TRASYKK128F4259836,ARR1C0N1187FB372DF,My Bloody Valentine,"['alternative rock', 'dream pop', 'noise pop', 'shoegaze']",55,1991,"{'pop', 'rock'}"
14815,Spoonful,Willie Dixon,1947,TRNMOQG128F4250F32,AR5GPWY1187FB52289,Booker T & The MG's,"['blues', 'classic soul', 'instrumental funk', 'instrumental soul', 'memphis soul', 'soul', 'southern soul']",53,2003,"{'funk', 'soul', 'blues', 'instrumental'}"
14815,Spoonful,Willie Dixon,1947,TROWWLP12903C98E20,ARGEYV91187B994357,P Ramlee,['classic malaysian pop'],34,0,{'pop'}
14815,Spoonful,Willie Dixon,1947,TRUBNAG128F4266D61,ARGRDHI1187B9B93F0,James Blood Ulmer,"['avant-garde jazz', 'free improvisation', 'free jazz']",10,2003,{'jazz'}
67106,Wasn't Born To Follow,,0,TRAVQWP128F93072A3,AR39HYB1187FB56A08,The Lemon Pipers,"['bubblegum pop', 'classic garage rock', 'merseybeat', 'psychedelic rock']",28,0,"{'pop', 'rock'}"
67106,Wasn't Born To Follow,,0,TRCOTNI128F9300227,ARQFPFK1187FB533E1,Roger McGuinn,"['country rock', 'folk', 'folk rock', 'roots rock', 'singer-songwriter']",35,0,"{'country', 'rock', 'folk', 'singer-songwriter'}"
1545,Hanging On The Telephone,Blondie,1978,TRVSFIB128F9347281,ARSV8MX1187B98F6F9,The Nerves,"['garage pop', 'jangle pop', 'power pop', 'punk blues']",25,0,"{'pop', 'blues', 'punk'}"
1545,Hanging On The Telephone,Blondie,1978,TRLOOXG128F93048B6,ARAG1SF1187FB3F8BC,Jimmy Somerville,"['hi-nrg', 'new romantic', 'new wave pop', 'scottish new wave', 'synthpop']",39,0,{'pop'}
1545,Hanging On The Telephone,Blondie,1978,TRNUNVG128F42691DD,AR3FXGW1187B99067B,SINERGY,['finnish power metal'],23,0,{'metal'}
23985,Pastime Paradise,,0,TRIZNGJ128F1474511,ARAH1Y21187B9AFC50,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']",66,0,"{'funk', 'rap', 'hip hop'}"
23985,Pastime Paradise,,0,TRLSPZC128F4263C3A,AR7WFGC1187B9B1CD4,Weird Al Yankovic;Kanye West;Snoop Dogg;50 Cent;Franz Ferdinand;The Black Eyed Peas;The Killers,"['comedy rock', 'comic', 'parody']",54,0,{'rock'}
20611,I Think I Love You,,0,TRDMOXN128F42BC0AF,ARJLNFI1241B9CC4C7,David Cassidy & The Partridge Family,"['adult standards', 'bubblegum pop']",36,0,"{'adult standards', 'pop'}"
20611,I Think I Love You,,0,TRSTJFQ128F428DA21,ARG8DXO1187B9AF743,Less Than Jake,"['modern ska punk', 'pop punk', 'punk', 'ska', 'ska punk', 'skate punk']",50,2008,"{'pop', 'punk'}"
20611,I Think I Love You,,0,TRDCSKW12903CAC4DB,AR4TPZ21187FB4C5CB,David Cassidy,"['adult standards', 'bubblegum pop']",36,1974,"{'adult standards', 'pop'}"
762,Make Me Smile (Come Up And See Me),Chicago,1970,TRNXTIC128EF345FCA,ARRMVHS1187FB542FE,Steve Harley & Cockney Rebel,['glam rock'],43,1975,{'rock'}
762,Make Me Smile (Come Up And See Me),Chicago,1970,TRZZQLL128F428DD6E,ARKPYOM1187B99932B,The Wedding Present,"['c86', 'uk post-punk']",31,1991,{'punk'}
762,Make Me Smile (Come Up And See Me),Chicago,1970,TRFTIFO128F92D2DC4,AR1T30W1187FB4AE7E,Cockney Rebel,['glam rock'],43,1977,{'rock'}
762,Make Me Smile (Come Up And See Me),Chicago,1970,TRKSZOT128F145DC9B,AR6UVLC1187B9B4D4C,Suzi Quatro,['glam rock'],53,1977,{'rock'}
103649,Gotta Go (from Terminator / Agnostic Front cover),Boney M.,1979,TRDNSLZ128F932BA27,AR5C3N411C8A41591C,Austrian Death Machine,['comic metal'],34,2009,{'metal'}
32761,Per Una Lira,Giuliano Palma & The BlueBeaters,2009,TRGPOFG128F42A00C6,AR0OZGN1187B99BC1C,Lucio Battisti,"[""canzone d'autore"", 'classic italian pop', 'italian adult pop']",57,0,{'pop'}
32761,Per Una Lira,Giuliano Palma & The BlueBeaters,2009,TRSHGWS128F9305DA8,AREZ2V11187FB4C187,Giuliano Palma & The Bluebeaters,"['italian reggae', 'italian ska']",26,2009,{'reggae'}
12690,Do You Love Me,,0,TROJSGD128F9320C68,ARFVA0Y1187B99AF83,Brian Poole & The Tremeloes,"['merseybeat', 'rock-and-roll']",19,1990,{'rock'}
12690,Do You Love Me,,0,TRQIXJW128F425EC07,AR36FFP1187B9926D7,Silicon Teens,['synthpop'],13,1980,{'pop'}
12690,Do You Love Me,,0,TRYOEHI128F93321AA,ARUYIJ01187FB51CF6,The Kingsmen,['classic garage rock'],44,2006,{'rock'}
30154,I Need You So,Irma Thomas,1964,TRKCOHU128E0790ADA,AR6TNOA1187B9B5C44,Betty Everett,"['chicago soul', 'classic soul', 'doo-wop', 'rhythm and blues', 'southern soul']",37,1967,"{'doo-wop', 'soul', 'blues'}"
30154,I Need You So,Irma Thomas,1964,TRBQRNC128F92FD3C4,ARHAMGQ1187B9B6491,Ivory Joe Hunter,"['doo-wop', 'jazz blues', 'piano blues', 'rhythm and blues']",20,1974,"{'doo-wop', 'blues', 'jazz'}"
8252,Back In The USA,,0,TRSHKTJ128F4244415,ARS1OWB1187B99EEAD,The New York Dolls,"['alternative rock', 'early us punk', 'glam punk', 'glam rock', 'protopunk', 'punk']",38,0,"{'rock', 'punk'}"
68004,Lucky,Madonna,1983,TRNVZUL128F428EE17,AR9SU0S1187FB53D0F,Easy Star All-Stars Featuring MC Trouble,"['dub', 'reggae cover']",42,0,{'reggae'}
116449,Everything's Gone Green (Extended Version),Razed In Black,2007,TRPMJMC128F4259DA8,ARVIZTD1187FB36943,Razed in Black,"['ebm', 'electro-industrial', 'industrial metal', 'industrial rock']",20,2001,"{'rock', 'metal'}"
113474,And I Hear You Call,,0,TRODALM128F42AAC65,AR9GZ7U1187B9A715A,Kingston Wall,"['finnish progressive rock', 'suomi rock']",29,1992,{'rock'}
111987,Airwaves Dream,Buzzcocks,1979,TRHZJWA128F4227957,AR97Y1W1187FB458DA,Jawbox,"['emo', 'emo punk', 'louisville underground', 'post-hardcore']",26,2001,{'punk'}
12514,Drowning In The Sea Of Love,,0,TRAKRRR128F93047EA,ARIVOIM1187B990643,Joe Simon,"['philly soul', 'southern soul']",30,2013,{'soul'}
998,Norwegian Wood (This Bird Has Flown),The Beatles,1965,TRMCRMX128F4267AC3,ARSPUHE1187B99DB8A,Frank Marino & Mahogany Rush,"['blues rock', 'canadian metal', 'southern rock']",24,1979,"{'rock', 'blues', 'metal'}"
998,Norwegian Wood (This Bird Has Flown),The Beatles,1965,TRNBSWN128F1473B31,ARLG9UJ1187B9B6C67,Charles River Valley Boys,['banjo'],2,1966,{'other'}
2248,Wrathchild,Iron Maiden,1981,TRFAKPI12903CECF76,ARQPCJ81187B990A7B,Stuck Mojo,"['groove metal', 'rap metal', 'rap rock']",25,2001,"{'rap', 'rock', 'metal'}"
23770,'s Wonderful,,0,TRNKJWJ128F92E56C0,ART1P7T1187FB5B537,Susannah McCorkle,"['contemporary vocal jazz', 'vocal jazz']",31,0,{'jazz'}
8012,New Rose,,0,TRASOWT128F428E7DF,AROZBFY1187B99FA21,Rachel Sweet,,22,1978,[]
8012,New Rose,,0,TRFIBOY12903CEBB22,AR3SF861187B9A49B4,Charles De Goal,"['coldwave', 'early french punk', 'french post-punk', 'minimal wave']",6,0,{'punk'}
66738,Save Your Heart For Me,,0,TRMXQCX128F92D381F,AR15FAX1187FB52616,Brian Hyland,"['bubblegum pop', 'doo-wop', 'merseybeat', 'rock-and-roll']",42,1994,"{'doo-wop', 'pop', 'rock'}"
10188,Listen To Your Heart,Roxette,1988,TRNGMMI128F92CFECD,ARUYVVL1187B993BAF,DHT Feat. Edmée,,0,0,[]
10188,Listen To Your Heart,Roxette,1988,TRNYKTF128F4262FFA,AR113KE1187B9A45E9,Reflexion,,22,0,[]
9680,I'm Eighteen,Alice Cooper,1971,TRTZQEO128F4229230,ARC15471187FB4640C,Hurricane,['dirty south rap'],40,0,{'rap'}
9680,I'm Eighteen,Alice Cooper,1971,TRECXSI12903CBAEA8,ARJITOP1187FB4DFFD,Eater,,27,0,[]
2928,Eight Days A Week,The Beatles,1964,TRKIGXT128F933E534,AREMIBQ1187FB3C7A1,Procol Harum,"['album rock', 'art rock', 'blues rock', 'british invasion', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'progressive rock', 'psychedelic rock', 'singer-songwriter', 'symphonic rock']",48,0,"{'singer-songwriter', 'rock', 'folk', 'country', 'blues', 'british'}"
2928,Eight Days A Week,The Beatles,1964,TRYPXGY128F92FFA52,ARURL2D1187B9B13E1,The Beatles Revival Band,,1,2007,[]
18257,I'm Lonely And Blue,,0,TRLJGZE128F92D2E72,ARGJTO11187FB39AC0,Ernest Tubb,"['classic country pop', 'cowboy western', 'honky tonk', 'traditional country', 'western swing']",39,0,"{'pop', 'country'}"
105644,You,Lloyd,2007,TRQBKLN128F4247039,ARLIB021187B99DAC6,Modulate,,30,2011,[]
105644,You,Lloyd,2007,TRWDMZU128F425D98D,ARWRDJK1187B992CC4,Controlled Fusion,,0,1997,[]
17274,Come Fly With Me (Album Version),Frank Sinatra,1958,TROREBI128F42374D8,ARZXYRK1187B99E432,John Stevens,['contemporary vocal jazz'],23,0,{'jazz'}
17274,Come Fly With Me (Album Version),Frank Sinatra,1958,TRNSVHN128F428D858,AR5YRCN1187B98E3C8,Westlife,['boy band'],67,0,{'boy band'}
46152,Isn't It Time,The Babys,1977,TRIJTET128F42B09E3,ARD0NSF1187B98E3F6,Udo,"['german pop', 'german rock']",59,0,"{'pop', 'rock'}"
107618,Down On the Corner of Love,,0,TRVDIZY128F92FBD50,ARFM2581187FB3BCC1,Buck Owens,"['bakersfield sound', 'classic country pop', 'country', 'country rock', 'cowboy western', 'western swing']",46,2006,"{'pop', 'country', 'rock'}"
107618,Down On the Corner of Love,,0,TRVBWZW128F92FB662,ARBIRGY11E2835D271,The Derailers,"['bakersfield sound', 'classic texas country']",23,0,{'country'}
113060,Impressions,Wes Montgomery,1965,TRFMWYJ128F4285E0F,ARUNAJ71187FB5ADB0,Gene Harris,"['jazz funk', 'jazz piano', 'soul jazz']",33,0,"{'funk', 'soul', 'jazz'}"
70528,Babylon Sisters,Steely Dan,1980,TRYRMJF12903CF5E36,ARVZ8ZY1187FB55F5E,Kenny Blake,,2,1991,[]
4771,It's Going To Take Some Time,Carpenters,1972,TRJWWEA128E0793B3A,ARPTZO31187B9AB533,Dishwalla,"['pop rock', 'post-grunge']",44,1994,"{'pop', 'rock'}"
33062,Reelin' In The Years,Steely Dan,1972,TRIMGKC12903C9AA42,AR7KL1I1187FB5C4E9,Marvelous 3,['grunge pop'],32,0,{'pop'}
58310,I Don't Know Why I Love You,The House of Love,1990,TREQANW128F145AB8E,ARMOSMZ1187B9B4C3D,The House Of Love,"['britpop', 'c86', 'dream pop', 'uk post-punk']",32,1990,"{'pop', 'punk'}"
58310,I Don't Know Why I Love You,The House of Love,1990,TRUWKYI12903CDA46E,AR5OOGN1187FB3D7CC,Ivy,"['latin hip hop', 'rap latina', 'reggaeton', 'trap latino', 'urbano latino']",61,2002,"{'rap', 'hip hop', 'reggae'}"
7584,You Don't Know What Love Is,Anita O'Day,1955,TRLVZBY12903CBCF30,ARW2UP01187FB37484,Hank Jones,['jazz piano'],38,2009,{'jazz'}
7584,You Don't Know What Love Is,Anita O'Day,1955,TRSRFXJ128F42625CB,ARV12T61187FB48967,Eva Cassidy,['ectofolk'],54,0,{'folk'}
7584,You Don't Know What Love Is,Anita O'Day,1955,TRZOPHE128F933506B,ARUU3GY1187FB5420C,Pharoah Sanders,"['avant-garde jazz', 'free jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz saxophone', 'spiritual jazz']",43,1991,"{'funk', 'jazz'}"
7584,You Don't Know What Love Is,Anita O'Day,1955,TRKJFTO12903CB1E2A,ARRW0G11187B993AF1,Polly Bergen,,2,1957,[]
95169,I'm In Pain (Live - Reissue) (Album Version),Hatebreed,2009,TRMVZTD128F423B513,ARF80SU1187B9B72F3,Obituary,"['death metal', 'florida death metal', 'groove metal', 'metal']",44,0,{'metal'}
95169,I'm In Pain (Live - Reissue) (Album Version),Hatebreed,2009,TRCOVEO12903D00486,ARPKATM1187B9B76E6,Hatebreed (int License),"['alternative metal', 'connecticut hardcore', 'hardcore', 'industrial metal', 'melodic metalcore', 'metalcore', 'nu metal']",54,0,{'metal'}
94432,It's The Limit (Cro-Mags),Cro-Mags,2000,TRFARBG12903D00488,ARPKATM1187B9B76E6,Hatebreed (int License),"['alternative metal', 'connecticut hardcore', 'hardcore', 'industrial metal', 'melodic metalcore', 'metalcore', 'nu metal']",54,0,{'metal'}
12031,I've Got You Under My Skin,Ella Fitzgerald,1956,TRVBWMU128F4227951,AR97Y1W1187FB458DA,Jawbox,"['emo', 'emo punk', 'louisville underground', 'post-hardcore']",26,0,{'punk'}
12031,I've Got You Under My Skin,Ella Fitzgerald,1956,TRDOEAN12903C9FB0B,ARZPHO81187B9ADA0E,Dinah Shore,"['adult standards', 'easy listening', 'torch song', 'vocal jazz']",38,0,"{'adult standards', 'jazz', 'easy listening'}"
12031,I've Got You Under My Skin,Ella Fitzgerald,1956,TRBLAVQ128F9305BBE,ARKNTGG1187FB4578C,Chris Botti (featuring Shawn Colvin),"['jazz trumpet', 'smooth jazz']",51,0,{'jazz'}
12031,I've Got You Under My Skin,Ella Fitzgerald,1956,TRWJVFR128F14883BF,ARHAS6X1187B9901C6,Patrice DiPasquale_ Frederic Chopin,"['classical', 'early romantic era', 'polish classical']",71,0,{'classical'}
69412,I Didn't Know About You,,0,TRGNWNB128F932C16A,ARJY2XG1187FB3D6E6,Karrin Allyson,"['contemporary vocal jazz', 'vocal jazz']",37,1993,{'jazz'}
69412,I Didn't Know About You,,0,TRLVDOF128F4289EAF,ARCBIJY1187FB597E4,Lena Horne,"['harlem renaissance', 'torch song', 'vocal jazz']",35,2002,{'jazz'}
69412,I Didn't Know About You,,0,TRQGVIN128F9336DB7,ARZFTRB1264D12D7E9,Archie Shepp Quartet,['jazz quartet'],6,1991,{'jazz'}
21256,Sending Me Angels,Bonnie Tyler,1992,TRGIGAT12903CF94DA,ARTXS851187FB411C7,Chris Farlowe,"['british blues', 'british invasion']",23,2003,"{'blues', 'british'}"
97632,On A Slow Boat To China,Sonny Rollins,1953,TRSEVEY128F931F7CF,ARXJ26Y1187B992470,Connie Stevens,['deep adult standards'],22,0,{'adult standards'}
44945,Caribou,Pixies,1987,TRJZGNV128F423F029,AR1E9AW1187B9AC8F6,Pulsedriver,"['bubble trance', 'eurodance', 'german dance', 'hands up']",52,0,{'dance'}
44945,Caribou,Pixies,1987,TRCWPNJ12903CD4452,AR9LL8U1187B9A4D49,Sense Field,"['emo', 'emo punk']",21,1999,{'punk'}
113003,Bessie's Blues,John Coltrane Quartet,1964,TRYRHQT128F930123B,AR6D5AS1187B98CD01,Chick Corea Akoustic Band,"['contemporary post-bop', 'jazz fusion']",14,2003,{'jazz'}
73693,I Wish (Skee-lo cover) (Album),Stevie Wonder,1976,TRSVNST128F427D40A,ARF6XLM1187B9AB6D1,The Secret Handshake,"['alternative pop rock', 'electropowerpop', 'neon pop punk']",15,2008,"{'pop', 'rock', 'punk'}"
73693,I Wish (Skee-lo cover) (Album),Stevie Wonder,1976,TRSILRM128F42B50BC,AROH0Y91187FB5B3BA,Skee-Lo,['west coast rap'],49,1995,{'rap'}
3331,September Gurls,Big Star,1974,TRESVMU128F42AEED4,ARDGYV01187B9BA3DD,Bangles,"['album rock', 'jangle pop', 'new romantic', 'new wave', 'new wave pop', 'paisley underground', 'soft rock']",60,1986,"{'pop', 'rock'}"
40881,Blues Before Sunrise,John Lee Hooker,1962,TRPMHXE128F9360FE8,ARMG0R21187FB3CB69,Leslie West,"['blues rock', 'electric blues', 'modern blues', 'southern rock']",26,2006,"{'rock', 'blues'}"
40881,Blues Before Sunrise,John Lee Hooker,1962,TRLZFLD128F429F711,ARXAQ561187FB563E0,Leroy Carr,"['acoustic blues', 'barrelhouse piano', 'blues', 'piano blues', 'traditional blues']",17,1928,"{'blues', 'house'}"
26939,Good Morning Starshine,Strawberry Alarm Clock,1969,TRQDUXE128F92C9F02,ARW3SYG1187FB37244,OLIVER,['modern country pop'],67,0,"{'pop', 'country'}"
26939,Good Morning Starshine,Strawberry Alarm Clock,1969,TRXAHJR128F148E0E2,ARR2OEQ1187B9A4835,Serena Ryder,"['canadian indie', 'canadian pop', 'canadian singer-songwriter', 'ontario indie', 'pop quebecois']",41,0,"{'indie', 'pop', 'singer-songwriter'}"
7370,First Cut Is The Deepest,Yusuf / Cat Stevens,1967,TRDPXRM12903CD15DB,ARRQVWY11F4C83CD57,I-Roy,"['dub', 'reggae']",26,0,{'reggae'}
7370,First Cut Is The Deepest,Yusuf / Cat Stevens,1967,TRCMRNV128F42149CF,AR2C54R1187B993B4C,Sheryl Crow,"['lilith', 'new wave pop', 'permanent wave', 'pop rock', 'singer-songwriter']",64,2003,"{'pop', 'rock', 'singer-songwriter'}"
7370,First Cut Is The Deepest,Yusuf / Cat Stevens,1967,TRTNXOV128F145A374,ARVHQNN1187B9B9FA3,Cat Stevens,"['british folk', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter']",67,1967,"{'rock', 'british', 'folk', 'singer-songwriter'}"
7370,First Cut Is The Deepest,Yusuf / Cat Stevens,1967,TRAWCUK128F92DE15C,ARVQV7Q1187FB59C5D,Little Angels,,16,0,[]
116019,Beale Street Blues,Louis Armstrong,1954,TRDWALR128F933338F,ARCBIJY1187FB597E4,Lena Horne,"['harlem renaissance', 'torch song', 'vocal jazz']",35,1964,{'jazz'}
116019,Beale Street Blues,Louis Armstrong,1954,TRHAEHQ12903CAA98A,ARMCOBI1187B9A0BC8,Alberta Hunter,['harlem renaissance'],22,1940,{'other'}
3191,Boys,Thin Lizzy,1976,TRIXFXY128F92FE874,ARALP6I1187B989E27,The Shirelles,"['classic girl group', 'classic soul', 'doo-wop', 'motown', 'rock-and-roll', 'soul']",50,1984,"{'girl group', 'rock', 'motown', 'doo-wop', 'soul'}"
98788,Amapola,Benny Goodman,1974,TRNZLAP128F428CD10,AR5JM8H1187B990274,The Spotnicks,['swedish rock-and-roll'],27,1978,{'rock'}
98788,Amapola,Benny Goodman,1974,TROKCBO128F425EA47,ARK36B71187FB589D2,Paul Potts,['operatic pop'],30,2022,{'pop'}
12374,Streets Of Philadelphia,Pat Bringer and Band,2011,TRIKTYL128F4288CE9,ARINRM01187FB5673F,Molly Johnson,"['contemporary vocal jazz', 'jazz pop', 'vocal jazz']",38,0,"{'pop', 'jazz'}"
60407,Pay To Cum (written by Bad Brains),Bad Brains,1996,TRNEEHS128F92FBAD9,AR9DXJ71187B99BC5E,Elf Power,"['athens indie', 'elephant 6']",16,0,{'indie'}
60407,Pay To Cum (written by Bad Brains),Bad Brains,1996,TRHRMXM128F931EA5A,ARVXFEO1187B99BB25,Skankin' Pickle,"['ska', 'ska punk']",22,1996,{'punk'}
